propertyTaxRate,garageSpaces,hasAssociation,hasGarage,hasSpa,hasView,latestPrice,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,avgSchoolDistance,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,days_since_sale,log_lotSizeSqFt,log_livingAreaSqFt,log_avgSchoolSize,yearsOld_sq,avgSchoolRating_sq,word_count_good,word_count_bad,hood_ALLANDALE,hood_BARTON HILLS,hood_BOULDIN CREEK,hood_BRENTWOOD,hood_CENTRAL EAST AUSTIN,hood_CHESTNUT,hood_CORONADO HILLS,hood_CRESTVIEW,hood_DAWSON,hood_EAST CESAR CHAVEZ,hood_EAST CONGRESS,hood_EAST OAK HILL,hood_FRANKLIN PARK,hood_GALINDO,hood_GARRISON PARK,hood_GEORGIAN ACRES,hood_GOVALLE,hood_HANCOCK,hood_HERITAGE HILLS,hood_HIGHLAND,hood_HOLLY,hood_HYDE PARK,hood_JOHNSTON TERRACE,hood_MCKINNEY,hood_MLK,hood_MLK-183,hood_MONTOPOLIS,hood_NORTH AUSTIN CIVIC ASSOCIATION,hood_NORTH LAMAR,hood_NORTH LOOP,hood_NORTH SHOAL CREEK,hood_NORTH UNIVERSITY,hood_OLD ENFIELD,hood_OLD WEST AUSTIN,hood_PARKER LANE,hood_PECAN SPRINGS-SPRINGDALE,hood_PLEASANT VALLEY,hood_RIVERSIDE,hood_RMMA,hood_ROSEDALE,hood_ROSEWOOD,hood_SOUTH LAMAR,hood_SOUTH MANCHACA,hood_SOUTH RIVER CITY,hood_SOUTHEAST,hood_ST. EDWARDS,hood_ST. JOHN,hood_SWEETBRIAR,hood_UNIVERSITY HILLS,hood_UPPER BOGGY CREEK,hood_WEST AUSTIN NEIGHBORHOOD GROUP,hood_WEST CONGRESS,hood_WEST OAK HILL,hood_WEST UNIVERSITY,hood_WESTGATE,hood_WINDSOR HILLS,hood_WINDSOR PARK,hood_WINDSOR ROAD,hood_WOOTEN,hood_ZILKER
1.98,0,False,False,False,False,638.5,26,0,4,2,0,1,0,0,0,0.533333333333333,14,2.0,2,1,1151,8.89822898560123,7.09423484592476,6.82110747225646,8100,18.7777777777778,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,885.0,1,0,1,0,0,0,0,0,0,0.466666666666667,14,2.0,4,1,1360,8.84937050375457,7.57814547241947,6.82110747225646,11664,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,True,669.0,25,0,6,2,0,0,0,0,0,0.266666666666667,14,1.0,2,1,1593,8.81120518756289,6.90274273715859,6.82110747225646,8649,18.7777777777778,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,700.0,1,0,0,2,0,0,0,0,0,0.433333333333333,14,2.0,3,1,1607,8.84937050375457,7.46794233228585,6.82110747225646,8464,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,3,False,True,True,False,835.9,50,0,5,2,1,2,0,0,0,0.566666666666667,14,3.0,3,1,585,8.88613261817495,7.77695440332244,6.82110747225646,5625,18.7777777777778,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,4,False,True,False,False,895.0,21,0,3,3,0,0,0,0,0,0.366666666666667,14,3.0,4,2,1483,8.71588010229646,7.74543561027438,6.82110747225646,25,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,890.0,15,0,8,4,0,0,0,0,0,0.466666666666667,14,3.0,4,2,1101,8.86545282575362,7.74109909003537,6.82110747225646,7396,18.7777777777778,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,4,False,True,False,False,1000.0,35,0,4,3,2,2,0,0,0,0.333333333333333,14,3.0,3,2,907,9.0212358628854,7.74196789982069,6.82110747225646,8281,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,629.0,30,0,4,2,1,1,0,0,0,0.433333333333333,14,2.0,2,1,952,8.95596411823087,7.14677217945264,6.82110747225646,5776,18.7777777777778,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,True,False,675.0,34,0,4,0,0,0,0,0,0,0.733333333333333,14,2.0,2,1,1305,8.70151275087287,7.23921497377981,6.82110747225646,7569,18.7777777777778,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,True,399.0,94,0,3,2,3,1,0,1,0,0.733333333333333,14,3.0,4,2,738,8.38935981990635,7.7510451179718,6.82110747225646,25,18.7777777777778,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,False,1399.0,34,0,3,3,0,0,0,0,0,0.5,14,3.0,3,2,1165,8.81120518756289,7.90728360942635,6.82110747225646,8100,18.7777777777778,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,545.0,14,0,2,2,0,0,0,0,0,0.766666666666667,14,1.0,2,1,1637,9.05228206731791,6.62140565176413,6.82110747225646,3969,18.7777777777778,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,325.0,68,0,6,2,1,0,0,0,0,0.733333333333333,14,3.0,5,2,672,8.93326847863642,7.82963038915019,6.82110747225646,3136,18.7777777777778,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,True,True,2495.1,77,0,5,2,1,2,0,0,0,0.833333333333333,13,4.0,4,2,596,9.01699831189876,8.07806788181544,6.79122146272619,4,21.7777777777778,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,1229.0,28,0,3,2,4,1,0,1,0,0.666666666666667,14,3.0,4,2,1046,8.86177531100083,7.77904864492556,6.82110747225646,5041,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,True,1595.0,31,0,2,1,0,0,0,0,0,0.733333333333333,14,4.0,3,2,1221,8.93326847863642,8.13241267450091,6.82110747225646,256,18.7777777777778,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,519.9,24,0,2,3,0,0,0,0,0,0.733333333333333,14,3.0,5,2,1644,8.67214355141406,7.82564473221999,6.82110747225646,5929,18.7777777777778,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,450.0,1,0,0,0,0,0,0,0,0,1.13333333333333,11,1.0,3,1,742,8.78492762605832,6.58063913728495,6.01615715969835,7225,16.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,695.0,32,0,4,3,0,0,0,0,0,0.966666666666667,14,2.0,4,1,1192,8.64944877053671,7.43838353004431,6.90073066404517,6724,21.7777777777778,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,730.0,58,0,3,2,3,1,0,1,0,0.733333333333333,14,2.0,3,2,784,9.10686696349991,7.82843635915759,6.82110747225646,3249,18.7777777777778,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,4,False,True,False,False,450.0,1,0,8,4,0,0,0,0,0,0.733333333333333,14,4.0,5,2,1624,8.98155594077189,7.74889133725553,6.82110747225646,3364,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,False,620.0,32,0,2,1,3,0,0,0,0,0.566666666666667,14,1.0,1,1,596,7.93307977188041,6.72982407048948,6.82110747225646,5476,18.7777777777778,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,True,850.0,59,0,8,2,0,0,0,2,0,0.933333333333333,14,3.0,4,2,644,10.1372069815825,8.15507488781144,6.82110747225646,3364,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,1900.0,2,0,3,3,1,0,0,0,0,0.666666666666667,14,6.0,4,2,758,9.40901088659147,8.07121853996986,6.82110747225646,4,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,1525.0,6,0,3,3,1,0,0,0,0,0.633333333333333,14,5.0,4,2,758,9.33490922072531,8.01367414283268,6.82110747225646,4,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,True,True,False,False,464.1,40,0,3,2,2,2,0,0,0,0.966666666666667,14,3.0,2,2,812,9.07749445864275,6.99668148817654,6.82110747225646,4,18.7777777777778,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,True,1190.0,38,0,5,2,0,0,0,0,0,0.466666666666667,14,4.0,4,3,1463,8.44698529637274,7.82843635915759,6.82110747225646,4900,18.7777777777778,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,True,799.0,22,0,7,4,0,0,0,0,0,0.833333333333333,14,2.0,4,2,1506,8.93524541502987,7.71912984090673,6.82110747225646,5476,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,True,624.9,19,0,6,0,0,0,0,0,0,0.933333333333333,14,3.0,2,3,1527,7.94873845481361,7.25488481007734,6.90073066404517,225,21.7777777777778,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,825.0,15,0,2,2,0,0,0,0,0,0.633333333333333,14,2.0,3,2,1582,8.85566343070012,7.49164547360513,6.82110747225646,1444,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,565.0,118,0,1,1,0,0,0,0,0,0.566666666666667,14,4.0,4,1,710,8.75778365633417,7.96831950001272,6.82110747225646,4,18.7777777777778,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,3,False,True,False,False,379.448,66,0,5,3,2,1,0,1,0,0.566666666666667,14,3.0,4,1,667,8.85566343070012,7.85399308722424,6.82110747225646,121,18.7777777777778,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,389.99,1,0,3,3,0,0,0,0,0,0.433333333333333,14,2.0,2,1,1464,9.22522898446993,7.09506437728713,6.82110747225646,8100,18.7777777777778,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,1275.0,39,0,3,2,3,0,0,0,0,0.466666666666667,14,2.0,3,2,983,8.78492762605832,7.65396918047877,6.82110747225646,7225,18.7777777777778,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,689.0,35,0,2,1,0,0,0,0,0,0.3,14,2.0,2,1,1534,8.95040315983296,7.1777824161952,6.82110747225646,7056,18.7777777777778,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,999.9,103,0,3,1,2,2,0,0,0,0.466666666666667,14,3.0,4,1,791,8.89219909203969,7.75319426988434,6.82110747225646,5776,18.7777777777778,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,875.0,28,0,0,1,2,1,0,0,0,1.13333333333333,11,3.0,3,1,721,8.81640849968169,7.48885295573346,6.01615715969835,8464,16.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,625.0,1,0,5,2,0,0,0,0,0,0.966666666666667,14,3.0,3,2,1437,9.57330151629094,7.88419993367604,6.82110747225646,3844,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,525.0,28,0,2,1,0,0,0,0,0,1.1,11,2.0,4,1,1540,8.84937050375457,7.19067603433221,6.01615715969835,7225,16.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,785.0,54,0,2,2,1,0,0,2,0,0.766666666666667,14,2.0,2,2,735,8.70151275087287,7.55013534248843,6.82110747225646,6561,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,785.0,34,0,3,3,0,0,0,1,0,0.533333333333333,14,2.0,3,2,1156,8.84318209802261,7.33367639565768,6.82110747225646,9801,18.7777777777778,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,599.9,28,0,4,3,1,0,0,2,0,0.3,14,1.0,2,1,795,8.83680988239836,7.00397413672268,6.82110747225646,7921,18.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,468.0,63,0,2,1,2,1,0,0,0,1.33333333333333,15,1.0,2,1,788,8.791486026749,6.87729607149743,7.05358572719368,8100,44.4444444444445,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,559.0,24,0,3,2,0,0,0,0,0,1.3,15,3.0,3,2,1451,8.05102220819068,7.54062152865715,6.96413561241824,100,44.4444444444445,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,True,379.9,35,0,2,0,2,0,0,1,0,1.33333333333333,15,1.0,2,1,1015,8.66457817832929,6.64509096950564,6.96413561241824,8464,44.4444444444445,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,625.0,78,0,4,2,0,0,0,0,0,1.46666666666667,15,2.0,2,1,675,8.84937050375457,7.22183582528845,7.05358572719368,5184,44.4444444444445,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,499.999,15,0,3,1,0,0,0,0,0,1.3,15,2.0,2,1,1199,8.90408691393897,6.97073007814353,7.05358572719368,5625,44.4444444444445,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,380.0,23,0,1,0,0,0,0,0,0,1.43333333333333,15,1.0,3,2,1142,8.96162256954254,7.27309259599952,7.05358572719368,3136,44.4444444444445,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,772.0,27,0,1,1,0,0,0,0,0,1.26666666666667,15,3.0,3,2,967,8.62622695244036,7.73236922228439,6.96413561241824,49,44.4444444444445,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,585.0,32,0,4,0,1,2,0,1,0,1.26666666666667,15,2.0,3,1,1101,8.49269555981584,7.16317239084664,7.05358572719368,5329,44.4444444444445,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,475.0,1,0,4,2,0,0,0,0,0,1.36666666666667,15,1.0,3,1,1039,8.91004576147356,7.22256601882217,7.05358572719368,5476,44.4444444444445,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,3,False,True,False,False,649.0,43,0,6,2,3,0,0,1,0,1.3,15,3.0,3,1,672,8.48384321173468,7.19893124068817,7.05358572719368,7056,44.4444444444445,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,499.5,24,0,5,1,0,0,0,0,0,1.33333333333333,15,2.0,3,1,1128,8.88613261817495,7.12849594568004,7.05358572719368,5476,44.4444444444445,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,298.0,1,0,0,3,0,0,0,0,0,1.3,15,1.0,2,1,1645,8.5016733797582,6.87626461189077,7.05358572719368,6561,44.4444444444445,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,330.0,12,0,2,2,0,0,0,0,0,1.3,15,1.0,2,1,1200,8.5016733797582,6.65544035036765,7.05358572719368,5776,44.4444444444445,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,250.0,36,0,4,2,2,0,0,1,0,1.36666666666667,15,1.0,3,1,744,9.07257144223129,6.85118492749374,7.05358572719368,4489,44.4444444444445,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,485.0,40,0,3,1,0,0,0,0,0,1.3,15,2.0,2,1,1408,8.49269555981584,7.19818357710194,7.05358572719368,6889,44.4444444444445,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,614.9,1,0,5,2,1,1,0,0,0,1.33333333333333,15,3.0,3,2,869,8.64944877053671,7.61726781362835,6.96413561241824,81,44.4444444444445,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,450.0,10,0,4,2,2,1,0,0,0,1.33333333333333,15,3.0,2,1,659,8.6941671418836,6.79570577517351,7.05358572719368,4,44.4444444444445,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
